"","rgn_id","year","gapfilled","method"
"754",66,2014,0,NA
"755",66,2015,0,NA
"756",66,2016,0,NA
"757",67,2005,0,NA
"758",67,2006,0,NA
"759",67,2007,0,NA
"760",67,2008,0,NA
"761",67,2009,0,NA
"762",67,2010,0,NA
"763",67,2011,0,NA
"764",67,2012,1,"lm based on N years data: 7"
"765",67,2013,1,"lm based on N years data: 7"
"766",67,2014,1,"lm based on N years data: 7"
"767",67,2015,1,"lm based on N years data: 7"
"768",67,2016,1,"lm based on N years data: 7"
"769",68,2005,0,NA
"770",68,2006,0,NA
"771",68,2007,0,NA
"772",68,2008,0,NA
"773",68,2009,0,NA
"774",68,2010,0,NA
"775",68,2011,0,NA
"776",68,2012,0,NA
"777",68,2013,0,NA
"778",68,2014,0,NA
"779",68,2015,0,NA
"780",68,2016,0,NA
"781",69,2005,0,NA
"782",69,2006,0,NA
"783",69,2007,0,NA
"784",69,2008,0,NA
"785",69,2009,0,NA
"786",69,2010,0,NA
"787",69,2011,0,NA
"788",69,2012,0,NA
"789",69,2013,0,NA
"790",69,2014,0,NA
"791",69,2015,0,NA
"792",69,2016,0,NA
"793",70,2005,0,NA
"794",70,2006,0,NA
"795",70,2007,0,NA
"796",70,2008,0,NA
"797",70,2009,0,NA
"798",70,2010,0,NA
"799",70,2011,0,NA
"800",70,2012,0,NA
"801",70,2013,0,NA
"802",70,2014,0,NA
"803",70,2015,0,NA
"804",70,2016,0,NA
"805",71,2005,0,NA
"806",71,2006,0,NA
"807",71,2007,0,NA
"808",71,2008,0,NA
"809",71,2009,0,NA
"810",71,2010,0,NA
"811",71,2011,0,NA
"812",71,2012,0,NA
"813",71,2013,0,NA
"814",71,2014,0,NA
"815",71,2015,0,NA
"816",71,2016,0,NA
"817",72,2005,0,NA
"818",72,2006,0,NA
"819",72,2007,0,NA
"820",72,2008,0,NA
"821",72,2009,0,NA
"822",72,2010,0,NA
"823",72,2011,0,NA
"824",72,2012,0,NA
"825",72,2013,0,NA
"826",72,2014,0,NA
"827",72,2015,0,NA
"828",72,2016,0,NA
"829",73,2005,0,NA
"830",73,2006,0,NA
"831",73,2007,0,NA
"832",73,2008,0,NA
"833",73,2009,0,NA
"834",73,2010,0,NA
"835",73,2011,0,NA
"836",73,2012,0,NA
"837",73,2013,0,NA
"838",73,2014,0,NA
"839",73,2015,0,NA
"840",73,2016,0,NA
"841",74,2005,0,NA
"842",74,2006,0,NA
"843",74,2007,0,NA
"844",74,2008,0,NA
"845",74,2009,0,NA
"846",74,2010,0,NA
"847",74,2011,0,NA
"848",74,2012,0,NA
"849",74,2013,0,NA
"850",74,2014,0,NA
"851",74,2015,0,NA
"852",74,2016,0,NA
"853",75,2005,0,NA
"854",75,2006,0,NA
"855",75,2007,0,NA
"856",75,2008,0,NA
"857",75,2009,0,NA
"858",75,2010,0,NA
"859",75,2011,0,NA
"860",75,2012,0,NA
"861",75,2013,0,NA
"862",75,2014,0,NA
"863",75,2015,0,NA
"864",75,2016,0,NA
"865",76,2005,0,NA
"866",76,2006,0,NA
"867",76,2007,0,NA
"868",76,2008,0,NA
"869",76,2009,0,NA
"870",76,2010,0,NA
"871",76,2011,0,NA
"872",76,2012,0,NA
"873",76,2013,0,NA
"874",76,2014,0,NA
"875",76,2015,0,NA
"876",76,2016,0,NA
"877",77,2005,1,"UN_geopolitical region avg, r2"
"878",77,2006,1,"UN_geopolitical region avg, r2"
"879",77,2007,1,"UN_geopolitical region avg, r2"
"880",77,2008,1,"UN_geopolitical region avg, r2"
"881",77,2009,1,"UN_geopolitical region avg, r2"
"882",77,2010,1,"UN_geopolitical region avg, r2"
"883",77,2011,1,"UN_geopolitical region avg, r2"
"884",77,2012,1,"UN_geopolitical region avg, r2"
"885",77,2013,1,"UN_geopolitical region avg, r2"
"886",77,2014,1,"UN_geopolitical region avg, r2"
"887",77,2015,1,"UN_geopolitical region avg, r2"
"888",77,2016,1,"UN_geopolitical region avg, r2"
"889",78,2005,0,NA
"890",78,2006,0,NA
"891",78,2007,0,NA
"892",78,2008,0,NA
"893",78,2009,0,NA
"894",78,2010,0,NA
"895",78,2011,0,NA
"896",78,2012,0,NA
"897",78,2013,0,NA
"898",78,2014,0,NA
"899",78,2015,0,NA
"900",78,2016,0,NA
"901",79,2005,0,NA
"902",79,2006,0,NA
"903",79,2007,0,NA
"904",79,2008,0,NA
"905",79,2009,0,NA
"906",79,2010,0,NA
"907",79,2011,0,NA
"908",79,2012,0,NA
"909",79,2013,0,NA
"910",79,2014,0,NA
"911",79,2015,0,NA
"912",79,2016,0,NA
"913",80,2005,0,NA
"914",80,2006,0,NA
"915",80,2007,0,NA
"916",80,2008,0,NA
"917",80,2009,0,NA
"918",80,2010,0,NA
"919",80,2011,0,NA
"920",80,2012,0,NA
"921",80,2013,0,NA
"922",80,2014,0,NA
"923",80,2015,0,NA
"924",80,2016,0,NA
"925",81,2005,0,NA
"926",81,2006,0,NA
"927",81,2007,0,NA
"928",81,2008,0,NA
"929",81,2009,0,NA
"930",81,2010,0,NA
"931",81,2011,0,NA
"932",81,2012,0,NA
"933",81,2013,0,NA
"934",81,2014,0,NA
"935",81,2015,0,NA
"936",81,2016,0,NA
"937",82,2005,0,NA
"938",82,2006,0,NA
"939",82,2007,0,NA
"940",82,2008,0,NA
"941",82,2009,0,NA
"942",82,2010,0,NA
"943",82,2011,0,NA
"944",82,2012,0,NA
"945",82,2013,0,NA
"946",82,2014,0,NA
"947",82,2015,0,NA
"948",82,2016,0,NA
"949",84,2005,0,NA
"950",84,2006,0,NA
"951",84,2007,0,NA
"952",84,2008,0,NA
"953",84,2009,0,NA
"954",84,2010,0,NA
"955",84,2011,0,NA
"956",84,2012,0,NA
"957",84,2013,0,NA
"958",84,2014,0,NA
"959",84,2015,0,NA
"960",84,2016,0,NA
"961",85,2005,1,"UN_geopolitical region avg, r2"
"962",85,2006,1,"UN_geopolitical region avg, r2"
"963",85,2007,1,"UN_geopolitical region avg, r2"
"964",85,2008,1,"UN_geopolitical region avg, r2"
"965",85,2009,1,"UN_geopolitical region avg, r2"
"966",85,2010,1,"UN_geopolitical region avg, r2"
"967",85,2011,1,"UN_geopolitical region avg, r2"
"968",85,2012,1,"UN_geopolitical region avg, r2"
"969",85,2013,1,"UN_geopolitical region avg, r2"
"970",85,2014,1,"UN_geopolitical region avg, r2"
"971",85,2015,1,"UN_geopolitical region avg, r2"
"972",85,2016,1,"UN_geopolitical region avg, r2"
"973",86,2005,1,"UN_geopolitical region avg, r2"
"974",86,2006,1,"UN_geopolitical region avg, r2"
"975",86,2007,1,"UN_geopolitical region avg, r2"
"976",86,2008,1,"UN_geopolitical region avg, r2"
"977",86,2009,1,"UN_geopolitical region avg, r2"
"978",86,2010,1,"UN_geopolitical region avg, r2"
"979",86,2011,1,"UN_geopolitical region avg, r2"
"980",86,2012,1,"UN_geopolitical region avg, r2"
"981",86,2013,1,"UN_geopolitical region avg, r2"
"982",86,2014,1,"UN_geopolitical region avg, r2"
"983",86,2015,1,"UN_geopolitical region avg, r2"
"984",86,2016,1,"UN_geopolitical region avg, r2"
"985",88,2005,1,"UN_geopolitical region avg, r2"
"986",88,2006,1,"UN_geopolitical region avg, r2"
"987",88,2007,1,"UN_geopolitical region avg, r2"
"988",88,2008,1,"UN_geopolitical region avg, r2"
"989",88,2009,1,"UN_geopolitical region avg, r2"
"990",88,2010,1,"UN_geopolitical region avg, r2"
"991",88,2011,1,"UN_geopolitical region avg, r2"
"992",88,2012,1,"UN_geopolitical region avg, r2"
"993",88,2013,1,"UN_geopolitical region avg, r2"
"994",88,2014,1,"UN_geopolitical region avg, r2"
"995",88,2015,1,"UN_geopolitical region avg, r2"
"996",88,2016,1,"UN_geopolitical region avg, r2"
"997",89,2005,1,"UN_geopolitical region avg, r0"
"998",89,2006,1,"UN_geopolitical region avg, r0"
"999",89,2007,1,"UN_geopolitical region avg, r0"
"1000",89,2008,1,"UN_geopolitical region avg, r0"
"1001",89,2009,1,"UN_geopolitical region avg, r0"
"1002",89,2010,1,"UN_geopolitical region avg, r0"
"1003",89,2011,1,"UN_geopolitical region avg, r0"
"1004",89,2012,1,"UN_geopolitical region avg, r0"
"1005",89,2013,1,"UN_geopolitical region avg, r0"
"1006",89,2014,1,"UN_geopolitical region avg, r0"
"1007",89,2015,1,"UN_geopolitical region avg, r0"
"1008",89,2016,1,"UN_geopolitical region avg, r0"
"1009",90,2005,1,"UN_geopolitical region avg, r0"
"1010",90,2006,1,"UN_geopolitical region avg, r0"
"1011",90,2007,1,"UN_geopolitical region avg, r0"
"1012",90,2008,1,"UN_geopolitical region avg, r0"
"1013",90,2009,1,"UN_geopolitical region avg, r0"
"1014",90,2010,1,"UN_geopolitical region avg, r0"
"1015",90,2011,1,"UN_geopolitical region avg, r0"
"1016",90,2012,1,"UN_geopolitical region avg, r0"
"1017",90,2013,1,"UN_geopolitical region avg, r0"
"1018",90,2014,1,"UN_geopolitical region avg, r0"
"1019",90,2015,1,"UN_geopolitical region avg, r0"
"1020",90,2016,1,"UN_geopolitical region avg, r0"
"1021",91,2005,1,"UN_geopolitical region avg, r0"
"1022",91,2006,1,"UN_geopolitical region avg, r0"
"1023",91,2007,1,"UN_geopolitical region avg, r0"
"1024",91,2008,1,"UN_geopolitical region avg, r0"
"1025",91,2009,1,"UN_geopolitical region avg, r0"
"1026",91,2010,1,"UN_geopolitical region avg, r0"
"1027",91,2011,1,"UN_geopolitical region avg, r0"
"1028",91,2012,1,"UN_geopolitical region avg, r0"
"1029",91,2013,1,"UN_geopolitical region avg, r0"
"1030",91,2014,1,"UN_geopolitical region avg, r0"
"1031",91,2015,1,"UN_geopolitical region avg, r0"
"1032",91,2016,1,"UN_geopolitical region avg, r0"
"1033",92,2005,1,"UN_geopolitical region avg, r0"
"1034",92,2006,1,"UN_geopolitical region avg, r0"
"1035",92,2007,1,"UN_geopolitical region avg, r0"
"1036",92,2008,1,"UN_geopolitical region avg, r0"
"1037",92,2009,1,"UN_geopolitical region avg, r0"
"1038",92,2010,1,"UN_geopolitical region avg, r0"
"1039",92,2011,1,"UN_geopolitical region avg, r0"
"1040",92,2012,1,"UN_geopolitical region avg, r0"
"1041",92,2013,1,"UN_geopolitical region avg, r0"
"1042",92,2014,1,"UN_geopolitical region avg, r0"
"1043",92,2015,1,"UN_geopolitical region avg, r0"
"1044",92,2016,1,"UN_geopolitical region avg, r0"
"1045",93,2005,1,"UN_geopolitical region avg, r0"
"1046",93,2006,1,"UN_geopolitical region avg, r0"
"1047",93,2007,1,"UN_geopolitical region avg, r0"
"1048",93,2008,1,"UN_geopolitical region avg, r0"
"1049",93,2009,1,"UN_geopolitical region avg, r0"
"1050",93,2010,1,"UN_geopolitical region avg, r0"
"1051",93,2011,1,"UN_geopolitical region avg, r0"
"1052",93,2012,1,"UN_geopolitical region avg, r0"
"1053",93,2013,1,"UN_geopolitical region avg, r0"
"1054",93,2014,1,"UN_geopolitical region avg, r0"
"1055",93,2015,1,"UN_geopolitical region avg, r0"
"1056",93,2016,1,"UN_geopolitical region avg, r0"
"1057",94,2005,1,"UN_geopolitical region avg, r0"
"1058",94,2006,1,"UN_geopolitical region avg, r0"
"1059",94,2007,1,"UN_geopolitical region avg, r0"
"1060",94,2008,1,"UN_geopolitical region avg, r0"
"1061",94,2009,1,"UN_geopolitical region avg, r0"
"1062",94,2010,1,"UN_geopolitical region avg, r0"
"1063",94,2011,1,"UN_geopolitical region avg, r0"
"1064",94,2012,1,"UN_geopolitical region avg, r0"
"1065",94,2013,1,"UN_geopolitical region avg, r0"
"1066",94,2014,1,"UN_geopolitical region avg, r0"
"1067",94,2015,1,"UN_geopolitical region avg, r0"
"1068",94,2016,1,"UN_geopolitical region avg, r0"
"1069",95,2005,1,"UN_geopolitical region avg, r2"
"1070",95,2006,1,"UN_geopolitical region avg, r2"
"1071",95,2007,1,"UN_geopolitical region avg, r2"
"1072",95,2008,1,"UN_geopolitical region avg, r2"
"1073",95,2009,1,"UN_geopolitical region avg, r2"
"1074",95,2010,1,"UN_geopolitical region avg, r2"
"1075",95,2011,1,"UN_geopolitical region avg, r2"
"1076",95,2012,1,"UN_geopolitical region avg, r2"
"1077",95,2013,1,"UN_geopolitical region avg, r2"
"1078",95,2014,1,"UN_geopolitical region avg, r2"
"1079",95,2015,1,"UN_geopolitical region avg, r2"
"1080",95,2016,1,"UN_geopolitical region avg, r2"
"1081",96,2005,0,NA
"1082",96,2006,0,NA
"1083",96,2007,0,NA
"1084",96,2008,0,NA
"1085",96,2009,0,NA
"1086",96,2010,0,NA
"1087",96,2011,0,NA
"1088",96,2012,0,NA
"1089",96,2013,0,NA
"1090",96,2014,0,NA
"1091",96,2015,0,NA
"1092",96,2016,0,NA
"1093",97,2005,0,NA
"1094",97,2006,0,NA
"1095",97,2007,0,NA
"1096",97,2008,0,NA
"1097",97,2009,0,NA
"1098",97,2010,0,NA
"1099",97,2011,0,NA
"1100",97,2012,0,NA
"1101",97,2013,0,NA
"1102",97,2014,0,NA
"1103",97,2015,0,NA
"1104",97,2016,0,NA
"1105",98,2005,0,NA
"1106",98,2006,0,NA
"1107",98,2007,0,NA
"1108",98,2008,0,NA
"1109",98,2009,0,NA
"1110",98,2010,0,NA
"1111",98,2011,0,NA
"1112",98,2012,0,NA
"1113",98,2013,0,NA
"1114",98,2014,0,NA
"1115",98,2015,0,NA
"1116",98,2016,0,NA
"1117",99,2005,0,NA
"1118",99,2006,0,NA
"1119",99,2007,0,NA
"1120",99,2008,0,NA
"1121",99,2009,0,NA
"1122",99,2010,0,NA
"1123",99,2011,0,NA
"1124",99,2012,0,NA
"1125",99,2013,0,NA
"1126",99,2014,0,NA
"1127",99,2015,0,NA
"1128",99,2016,0,NA
"1129",100,2005,0,NA
"1130",100,2006,0,NA
"1131",100,2007,0,NA
"1132",100,2008,0,NA
"1133",100,2009,0,NA
"1134",100,2010,0,NA
"1135",100,2011,0,NA
"1136",100,2012,0,NA
"1137",100,2013,0,NA
"1138",100,2014,0,NA
"1139",100,2015,0,NA
"1140",100,2016,0,NA
"1141",101,2005,0,NA
"1142",101,2006,0,NA
"1143",101,2007,0,NA
"1144",101,2008,0,NA
"1145",101,2009,0,NA
"1146",101,2010,0,NA
"1147",101,2011,0,NA
"1148",101,2012,0,NA
"1149",101,2013,0,NA
"1150",101,2014,0,NA
"1151",101,2015,0,NA
"1152",101,2016,0,NA
"1153",102,2005,0,NA
"1154",102,2006,0,NA
"1155",102,2007,0,NA
"1156",102,2008,0,NA
"1157",102,2009,0,NA
"1158",102,2010,0,NA
"1159",102,2011,0,NA
"1160",102,2012,0,NA
"1161",102,2013,0,NA
"1162",102,2014,0,NA
"1163",102,2015,0,NA
"1164",102,2016,0,NA
"1165",103,2005,0,NA
"1166",103,2006,0,NA
"1167",103,2007,0,NA
"1168",103,2008,0,NA
"1169",103,2009,0,NA
"1170",103,2010,0,NA
"1171",103,2011,0,NA
"1172",103,2012,0,NA
"1173",103,2013,0,NA
"1174",103,2014,0,NA
"1175",103,2015,0,NA
"1176",103,2016,0,NA
"1177",104,2005,0,NA
"1178",104,2006,0,NA
"1179",104,2007,0,NA
"1180",104,2008,0,NA
"1181",104,2009,0,NA
"1182",104,2010,0,NA
"1183",104,2011,0,NA
"1184",104,2012,0,NA
"1185",104,2013,0,NA
"1186",104,2014,0,NA
"1187",104,2015,0,NA
"1188",104,2016,0,NA
"1189",105,2005,1,"UN_geopolitical region avg, r0"
"1190",105,2006,1,"UN_geopolitical region avg, r0"
"1191",105,2007,1,"UN_geopolitical region avg, r0"
"1192",105,2008,1,"UN_geopolitical region avg, r0"
"1193",105,2009,1,"UN_geopolitical region avg, r0"
"1194",105,2010,1,"UN_geopolitical region avg, r0"
"1195",105,2011,1,"UN_geopolitical region avg, r0"
"1196",105,2012,1,"UN_geopolitical region avg, r0"
"1197",105,2013,1,"UN_geopolitical region avg, r0"
"1198",105,2014,1,"UN_geopolitical region avg, r0"
"1199",105,2015,1,"UN_geopolitical region avg, r0"
"1200",105,2016,1,"UN_geopolitical region avg, r0"
"1201",106,2005,0,NA
"1202",106,2006,0,NA
"1203",106,2007,0,NA
"1204",106,2008,0,NA
"1205",106,2009,0,NA
"1206",106,2010,0,NA
"1207",106,2011,0,NA
"1208",106,2012,0,NA
"1209",106,2013,0,NA
"1210",106,2014,0,NA
"1211",106,2015,0,NA
"1212",106,2016,0,NA
"1213",107,2005,1,"UN_geopolitical region avg, r2"
"1214",107,2006,1,"UN_geopolitical region avg, r2"
"1215",107,2007,1,"UN_geopolitical region avg, r2"
"1216",107,2008,1,"UN_geopolitical region avg, r2"
"1217",107,2009,1,"UN_geopolitical region avg, r2"
"1218",107,2010,1,"UN_geopolitical region avg, r2"
"1219",107,2011,1,"UN_geopolitical region avg, r2"
"1220",107,2012,1,"UN_geopolitical region avg, r2"
"1221",107,2013,1,"UN_geopolitical region avg, r2"
"1222",107,2014,1,"UN_geopolitical region avg, r2"
"1223",107,2015,1,"UN_geopolitical region avg, r2"
"1224",107,2016,1,"UN_geopolitical region avg, r2"
"1225",108,2005,0,NA
"1226",108,2006,0,NA
"1227",108,2007,0,NA
"1228",108,2008,0,NA
"1229",108,2009,0,NA
"1230",108,2010,0,NA
"1231",108,2011,0,NA
"1232",108,2012,0,NA
"1233",108,2013,0,NA
"1234",108,2014,1,"lm based on N years data: 9"
"1235",108,2015,1,"lm based on N years data: 9"
"1236",108,2016,1,"lm based on N years data: 9"
"1237",110,2005,0,NA
"1238",110,2006,0,NA
"1239",110,2007,0,NA
"1240",110,2008,0,NA
"1241",110,2009,0,NA
"1242",110,2010,0,NA
"1243",110,2011,0,NA
"1244",110,2012,0,NA
"1245",110,2013,0,NA
"1246",110,2014,0,NA
"1247",110,2015,0,NA
"1248",110,2016,0,NA
"1249",111,2005,1,"UN_geopolitical region avg, r2"
"1250",111,2006,1,"UN_geopolitical region avg, r2"
"1251",111,2007,1,"UN_geopolitical region avg, r2"
"1252",111,2008,1,"UN_geopolitical region avg, r2"
"1253",111,2009,1,"UN_geopolitical region avg, r2"
"1254",111,2010,1,"UN_geopolitical region avg, r2"
"1255",111,2011,1,"UN_geopolitical region avg, r2"
"1256",111,2012,1,"UN_geopolitical region avg, r2"
"1257",111,2013,1,"UN_geopolitical region avg, r2"
"1258",111,2014,1,"UN_geopolitical region avg, r2"
"1259",111,2015,1,"UN_geopolitical region avg, r2"
"1260",111,2016,1,"UN_geopolitical region avg, r2"
"1261",112,2005,1,"UN_geopolitical region avg, r2"
"1262",112,2006,1,"UN_geopolitical region avg, r2"
"1263",112,2007,1,"UN_geopolitical region avg, r2"
"1264",112,2008,1,"UN_geopolitical region avg, r2"
"1265",112,2009,1,"UN_geopolitical region avg, r2"
"1266",112,2010,1,"UN_geopolitical region avg, r2"
"1267",112,2011,1,"UN_geopolitical region avg, r2"
"1268",112,2012,1,"UN_geopolitical region avg, r2"
"1269",112,2013,1,"UN_geopolitical region avg, r2"
"1270",112,2014,1,"UN_geopolitical region avg, r2"
"1271",112,2015,1,"UN_geopolitical region avg, r2"
"1272",112,2016,1,"UN_geopolitical region avg, r2"
"1273",113,2005,1,"gapfilled using one year of data"
"1274",113,2006,1,"gapfilled using one year of data"
"1275",113,2007,1,"gapfilled using one year of data"
"1276",113,2008,1,"gapfilled using one year of data"
"1277",113,2009,1,"gapfilled using one year of data"
"1278",113,2010,1,"gapfilled using one year of data"
"1279",113,2011,1,"gapfilled using one year of data"
"1280",113,2012,1,"gapfilled using one year of data"
"1281",113,2013,1,"gapfilled using one year of data"
"1282",113,2014,1,"gapfilled using one year of data"
"1283",113,2015,1,"gapfilled using one year of data"
"1284",113,2016,1,"gapfilled using one year of data"
"1285",114,2005,0,NA
"1286",114,2006,0,NA
"1287",114,2007,0,NA
"1288",114,2008,0,NA
"1289",114,2009,0,NA
"1290",114,2010,0,NA
"1291",114,2011,0,NA
"1292",114,2012,0,NA
"1293",114,2013,0,NA
"1294",114,2014,0,NA
"1295",114,2015,0,NA
"1296",114,2016,0,NA
"1297",115,2005,0,NA
"1298",115,2006,0,NA
"1299",115,2007,0,NA
"1300",115,2008,0,NA
"1301",115,2009,0,NA
"1302",115,2010,0,NA
"1303",115,2011,0,NA
"1304",115,2012,0,NA
"1305",115,2013,0,NA
"1306",115,2014,0,NA
"1307",115,2015,0,NA
"1308",115,2016,0,NA
"1309",116,2005,0,NA
"1310",116,2006,0,NA
"1311",116,2007,0,NA
"1312",116,2008,0,NA
"1313",116,2009,0,NA
"1314",116,2010,0,NA
"1315",116,2011,0,NA
"1316",116,2012,0,NA
"1317",116,2013,0,NA
"1318",116,2014,1,"lm based on N years data: 9"
"1319",116,2015,1,"lm based on N years data: 9"
"1320",116,2016,1,"lm based on N years data: 9"
"1321",117,2005,1,"UN_geopolitical region avg, r2"
"1322",117,2006,1,"UN_geopolitical region avg, r2"
"1323",117,2007,1,"UN_geopolitical region avg, r2"
"1324",117,2008,1,"UN_geopolitical region avg, r2"
"1325",117,2009,1,"UN_geopolitical region avg, r2"
"1326",117,2010,1,"UN_geopolitical region avg, r2"
"1327",117,2011,1,"UN_geopolitical region avg, r2"
"1328",117,2012,1,"UN_geopolitical region avg, r2"
"1329",117,2013,1,"UN_geopolitical region avg, r2"
"1330",117,2014,1,"UN_geopolitical region avg, r2"
"1331",117,2015,1,"UN_geopolitical region avg, r2"
"1332",117,2016,1,"UN_geopolitical region avg, r2"
"1333",118,2005,1,"UN_geopolitical region avg, r2"
"1334",118,2006,1,"UN_geopolitical region avg, r2"
"1335",118,2007,1,"UN_geopolitical region avg, r2"
"1336",118,2008,1,"UN_geopolitical region avg, r2"
"1337",118,2009,1,"UN_geopolitical region avg, r2"
"1338",118,2010,1,"UN_geopolitical region avg, r2"
"1339",118,2011,1,"UN_geopolitical region avg, r2"
"1340",118,2012,1,"UN_geopolitical region avg, r2"
"1341",118,2013,1,"UN_geopolitical region avg, r2"
"1342",118,2014,1,"UN_geopolitical region avg, r2"
"1343",118,2015,1,"UN_geopolitical region avg, r2"
"1344",118,2016,1,"UN_geopolitical region avg, r2"
"1345",119,2005,0,NA
"1346",119,2006,0,NA
"1347",119,2007,0,NA
"1348",119,2008,0,NA
"1349",119,2009,0,NA
"1350",119,2010,0,NA
"1351",119,2011,0,NA
"1352",119,2012,0,NA
"1353",119,2013,0,NA
"1354",119,2014,0,NA
"1355",119,2015,0,NA
"1356",119,2016,0,NA
"1357",120,2005,0,NA
"1358",120,2006,0,NA
"1359",120,2007,0,NA
"1360",120,2008,0,NA
"1361",120,2009,0,NA
"1362",120,2010,0,NA
"1363",120,2011,0,NA
"1364",120,2012,0,NA
"1365",120,2013,0,NA
"1366",120,2014,0,NA
"1367",120,2015,0,NA
"1368",120,2016,0,NA
"1369",121,2005,1,"UN_geopolitical region avg, r2"
"1370",121,2006,1,"UN_geopolitical region avg, r2"
"1371",121,2007,1,"UN_geopolitical region avg, r2"
"1372",121,2008,1,"UN_geopolitical region avg, r2"
"1373",121,2009,1,"UN_geopolitical region avg, r2"
"1374",121,2010,1,"UN_geopolitical region avg, r2"
"1375",121,2011,1,"UN_geopolitical region avg, r2"
"1376",121,2012,1,"UN_geopolitical region avg, r2"
"1377",121,2013,1,"UN_geopolitical region avg, r2"
"1378",121,2014,1,"UN_geopolitical region avg, r2"
"1379",121,2015,1,"UN_geopolitical region avg, r2"
"1380",121,2016,1,"UN_geopolitical region avg, r2"
"1381",122,2005,0,NA
"1382",122,2006,0,NA
"1383",122,2007,0,NA
"1384",122,2008,0,NA
"1385",122,2009,0,NA
"1386",122,2010,0,NA
"1387",122,2011,0,NA
"1388",122,2012,0,NA
"1389",122,2013,0,NA
"1390",122,2014,0,NA
"1391",122,2015,0,NA
"1392",122,2016,0,NA
"1393",123,2005,0,NA
"1394",123,2006,0,NA
"1395",123,2007,0,NA
"1396",123,2008,0,NA
"1397",123,2009,0,NA
"1398",123,2010,0,NA
"1399",123,2011,0,NA
"1400",123,2012,0,NA
"1401",123,2013,0,NA
"1402",123,2014,0,NA
"1403",123,2015,0,NA
"1404",123,2016,0,NA
"1405",124,2005,0,NA
"1406",124,2006,0,NA
"1407",124,2007,0,NA
"1408",124,2008,0,NA
"1409",124,2009,0,NA
"1410",124,2010,0,NA
"1411",124,2011,0,NA
"1412",124,2012,0,NA
"1413",124,2013,0,NA
"1414",124,2014,0,NA
"1415",124,2015,0,NA
"1416",124,2016,0,NA
"1417",125,2005,0,NA
"1418",125,2006,0,NA
"1419",125,2007,0,NA
"1420",125,2008,0,NA
"1421",125,2009,0,NA
"1422",125,2010,0,NA
"1423",125,2011,0,NA
"1424",125,2012,0,NA
"1425",125,2013,0,NA
"1426",125,2014,0,NA
"1427",125,2015,0,NA
"1428",125,2016,0,NA
"1429",126,2005,0,NA
"1430",126,2006,0,NA
"1431",126,2007,0,NA
"1432",126,2008,0,NA
"1433",126,2009,0,NA
"1434",126,2010,0,NA
"1435",126,2011,0,NA
"1436",126,2012,0,NA
"1437",126,2013,0,NA
"1438",126,2014,0,NA
"1439",126,2015,0,NA
"1440",126,2016,0,NA
"1441",127,2005,0,NA
"1442",127,2006,0,NA
"1443",127,2007,0,NA
"1444",127,2008,0,NA
"1445",127,2009,0,NA
"1446",127,2010,0,NA
"1447",127,2011,0,NA
"1448",127,2012,0,NA
"1449",127,2013,0,NA
"1450",127,2014,0,NA
"1451",127,2015,0,NA
"1452",127,2016,0,NA
"1453",129,2005,0,NA
"1454",129,2006,0,NA
"1455",129,2007,0,NA
"1456",129,2008,0,NA
"1457",129,2009,0,NA
"1458",129,2010,0,NA
"1459",129,2011,0,NA
"1460",129,2012,0,NA
"1461",129,2013,0,NA
"1462",129,2014,0,NA
"1463",129,2015,0,NA
"1464",129,2016,0,NA
"1465",130,2005,0,NA
"1466",130,2006,0,NA
"1467",130,2007,0,NA
"1468",130,2008,0,NA
"1469",130,2009,0,NA
"1470",130,2010,0,NA
"1471",130,2011,0,NA
"1472",130,2012,0,NA
"1473",130,2013,0,NA
"1474",130,2014,0,NA
"1475",130,2015,0,NA
"1476",130,2016,0,NA
"1477",131,2005,0,NA
"1478",131,2006,0,NA
"1479",131,2007,0,NA
"1480",131,2008,0,NA
"1481",131,2009,0,NA
"1482",131,2010,0,NA
"1483",131,2011,0,NA
"1484",131,2012,0,NA
"1485",131,2013,0,NA
"1486",131,2014,0,NA
"1487",131,2015,0,NA
"1488",131,2016,0,NA
"1489",132,2005,0,NA
"1490",132,2006,0,NA
"1491",132,2007,0,NA
"1492",132,2008,0,NA
"1493",132,2009,0,NA
"1494",132,2010,0,NA
"1495",132,2011,0,NA
"1496",132,2012,0,NA
"1497",132,2013,0,NA
"1498",132,2014,0,NA
"1499",132,2015,0,NA
"1500",132,2016,0,NA
"1501",133,2005,0,NA
"1502",133,2006,0,NA
"1503",133,2007,0,NA
"1504",133,2008,0,NA
"1505",133,2009,0,NA
"1506",133,2010,0,NA
"1507",133,2011,0,NA
"1508",133,2012,0,NA
"1509",133,2013,0,NA
"1510",133,2014,0,NA
"1511",133,2015,0,NA
"1512",133,2016,0,NA
"1513",134,2005,0,NA
"1514",134,2006,0,NA
"1515",134,2007,0,NA
"1516",134,2008,0,NA
"1517",134,2009,0,NA
"1518",134,2010,0,NA
"1519",134,2011,0,NA
"1520",134,2012,0,NA
"1521",134,2013,0,NA
"1522",134,2014,0,NA
"1523",134,2015,0,NA
"1524",134,2016,0,NA
"1525",135,2005,0,NA
"1526",135,2006,0,NA
"1527",135,2007,0,NA
"1528",135,2008,0,NA
"1529",135,2009,0,NA
"1530",135,2010,0,NA
"1531",135,2011,0,NA
"1532",135,2012,0,NA
"1533",135,2013,0,NA
"1534",135,2014,0,NA
"1535",135,2015,0,NA
"1536",135,2016,0,NA
