scenario,goal,long_goal,dimension,region_id,region_name,value,p.value
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,6,Vanuatu,-0.1910000000000004,0.08810329022218603
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,7,Solomon Islands,-0.323166666666664,0.010951115269850908
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,8,Palau,-0.1108333333333327,0.18958380898016536
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,9,Micronesia,0.08250000000000027,0.382045771418271
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,10,Nauru,-0.1756666666666666,0.048324485563834535
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,11,Marshall Islands,-0.44899999999999857,0.014509292265345116
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,12,Wake Island,-0.3065000000000018,0.02964122024864178
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,13,Northern Mariana Islands and Guam,-0.14099999999999796,0.2755090340877495
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,14,Taiwan,-0.14649999999999844,0.14027357497554716
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,15,Philippines,-0.11166666666666633,0.44571845364135354
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,16,Australia,-0.24183333333333418,0.37554204572724054
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,17,Papua New Guinea,-0.3638333333333318,0.10565520353228253
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,18,Fiji,-0.054166666666666544,0.4951246086561566
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,19,Tuvalu,-0.28966666666666807,0.26360210702305886
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,20,South Korea,-2.4814999999999996,3.2362595538607913e-4
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,21,North Korea,-2.170166666666666,4.509316780577938e-5
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,24,Cambodia,-0.01766666666666688,0.6840068031768751
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,25,Thailand,-0.21550000000000047,0.09109828160317966
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,26,Andaman and Nicobar,0.0326666666666667,0.8284849573592086
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,28,Comoro Islands,-0.10066666666666725,0.7025409847637822
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,29,Mayotte,-1.9349999999999985,0.2359060856712681
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,30,Glorioso Islands,-0.6153333333333351,0.3481750829430281
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,31,Seychelles,-1.0876666666666652,0.39171580233739905
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,32,R_union,-1.339166666666667,0.30756742522273023
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,33,Juan de Nova Island,-0.4755000000000024,0.5082526375874606
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,34,Bassas da India,-0.9303333333333339,0.4141972685734069
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,35,Ile Europa,-0.8589999999999993,0.43906775782447727
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,36,Ile Tromelin,-1.0881666666666665,0.46301241814498906
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,37,Mauritius,-0.9791666666666651,0.3515525778606757
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,38,British Indian Ocean Territory,-1.8270000000000008,0.032259156832969746
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,39,Maldives,-1.0843333333333323,0.3590123608336518
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,40,Sri Lanka,0.1458333333333346,0.686664247597995
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,41,Mozambique,0.15000000000000005,0.20067201751571423
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,42,Madagascar,-0.07700000000000151,0.7735619284795836
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,43,Kenya,0.6361666666666664,0.03191344543436436
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,44,Somalia,0.08866666666666663,0.004808132353630583
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,45,Eritrea,0.25050000000000233,0.002739475900808982
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,46,Djibouti,0.38933333333333303,6.438103945192396e-4
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,47,Yemen,-0.05316666666666589,0.727770783249519
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,48,Oman,0.31233333333333496,0.07751090145474523
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,49,Sudan,0.2728333333333329,3.642827638195052e-5
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,50,Saudi Arabia,0.2728333333333332,2.0173245904818485e-5
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,51,Kuwait,0.3055000000000007,2.3074209700798568e-6
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,52,Bahrain,0.4410000000000012,6.242581214307564e-6
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,53,Pakistan,0.558166666666669,2.1169520202939647e-4
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,54,United Arab Emirates,1.2146666666666661,2.9848938830400153e-5
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,55,Azores,-1.163333333333334,5.887027524428427e-5
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,56,Cape Verde,-0.035999999999999824,0.6104031074736891
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,57,Madeira,0.19666666666666704,0.011516236250269544
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,58,Canary Islands,-1.0058333333333311,8.109216719921883e-6
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,59,Belgium,1.3614999999999986,1.1947612079174628e-4
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,60,Gibraltar,-0.9951666666666666,5.851838183932735e-7
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,61,Tunisia,2.2368333333333332,1.5713864416937795e-10
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,62,Morocco,-0.17116666666666872,0.001086444736527894
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,63,Western Sahara,-1.3246666666666649,1.362577934492309e-5
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,64,Mauritania,-0.5999999999999993,1.8244287281856822e-6
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,65,Gambia,-0.5804999999999991,5.717763729765718e-5
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,66,Senegal,-0.7844999999999988,5.4388883955839175e-6
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,67,Libya,-0.4219999999999997,0.005129198083085303
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,68,Malta,-0.8698333333333318,0.001219565942067696
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,69,Latvia,-1.8211666666666646,0.009166953059730183
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,70,Estonia,-2.031666666666664,0.012469105448038099
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,71,Bulgaria,1.622,5.180069691538846e-7
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,72,Romania,3.6181666666666663,7.049496447088124e-7
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,73,Russia,-0.4963333333333334,0.01793807944227081
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,74,Georgia,-1.4999999999999956,0.0042251262906722944
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,75,Ukraine,1.974333333333334,1.6866836138451134e-5
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,76,Turkey,0.09650000000000221,0.6050534155703029
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,77,Syria,-0.6926666666666684,6.323598000825052e-4
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,78,Lebanon,-0.1548333333333342,0.5855264970139018
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,79,Israel,-0.2131666666666676,0.15314094055425256
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,80,Greece,0.06500000000000213,0.5647545674633242
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,81,Cyprus,-0.5593333333333323,0.1428832717305275
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,82,Albania,2.511499999999999,7.863346173710245e-8
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,84,Algeria,-0.43433333333333224,9.926342223231018e-4
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,85,Ascension,1.001833333333334,7.29794102357687e-6
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,86,Saint Helena,0.39150000000000074,0.004506588174578721
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,88,Tristan da Cunha,0.7011666666666674,3.483521342382466e-4
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,89,South Georgia and the South Sandwich Islands,-1.5146666666666655,0.016785929269881674
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,90,Prince Edward Islands,1.3536666666666661,0.009406560536714901
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,91,Crozet Islands,0.21416666666666626,0.010435534770415438
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,92,Amsterdam Island and Saint Paul Island,-3.0023333333333313,0.08469221459089576
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,93,Kerguelen Islands,0.8191666666666637,0.02204616040614041
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,94,Heard and McDonald Islands,0.5323333333333377,1.0069677310271615e-4
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,95,Falkland Islands,-4.796000000000001,9.72560529571655e-7
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,96,Sierra Leone,-1.190000000000001,2.1741552703662688e-5
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,97,Liberia,-0.9639999999999993,0.0014381524700749955
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,98,Togo,-0.8228333333333333,1.6279609736430347e-6
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,99,Benin,-0.47383333333333516,1.7782129884672034e-4
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,100,Republique du Congo,-1.324499999999998,2.4030654714893007e-5
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,101,Namibia,0.32500000000000046,0.020502468682083042
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,102,South Africa,0.055166666666666225,0.5344571658531622
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,103,Sao Tome and Principe,0.3316666666666674,0.02111049193727935
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,104,Equatorial Guinea,-0.3861666666666661,8.884298254803727e-4
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,105,Bouvet Island,-0.5981666666666672,1.762980689156872e-5
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,106,Ghana,-0.8419999999999994,2.1463223981328447e-5
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,107,Clipperton Island,-0.13666666666666502,0.09730268163517712
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,108,Bermuda,0.4321666666666683,0.013251481824072864
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,110,Bahamas,0.240666666666667,0.051454007845276796
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,111,Turks and Caicos Islands,-0.2363333333333334,0.02701510271521584
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,112,Cuba,0.10183333333333426,0.010848586319254293
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,113,Cayman Islands,0.46099999999999947,0.006776064939799195
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,114,Haiti,0.03400000000000009,0.0014802271885682515
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,115,Dominican Republic,0.18183333333333296,0.016938420656466526
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,116,Puerto Rico and Virgin Islands of the United States,-0.010833333333331297,0.8421589037413797
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,117,British Virgin Islands,0.6075000000000007,0.0438821732662231
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,118,Anguilla,0.2288333333333301,0.29318749546665074
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,119,Saint Kitts and Nevis,-0.2731666666666667,6.695610983336148e-4
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,120,Antigua and Barbuda,0.0975,0.0023071902719202916
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,121,Montserrat,-0.129333333333332,0.10392555443815776
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,122,Saint Lucia,0.030333333333333563,0.523714065691796
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,123,Dominica,-0.013499999999999549,0.9096850913468006
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,124,Barbados,-0.3136666666666656,0.3584348316882394
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,125,Grenada,-0.33499999999999847,0.0020830627839426297
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,126,Trinidad and Tobago,0.4443333333333321,2.1921875545326201e-4
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,127,Saint Vincent and the Grenadines,-0.037833333333332435,0.08336209590189025
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,129,Panama,-1.0458333333333305,0.07962216758208857
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,130,Costa Rica,0.25849999999999923,0.05985501835842223
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,131,Nicaragua,0.12750000000000083,0.010990000090766871
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,132,Colombia,-0.05133333333333306,0.09463735811238436
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,133,Honduras,0.13883333333333187,0.001312272519151036
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,134,El Salvador,0.09400000000000096,0.40411151517111277
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,135,Mexico,-0.5538333333333325,0.00270237301458098
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,136,Guatemala,-0.07000000000000073,0.38102096799013474
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,137,Ecuador,-0.8669999999999988,0.00289092889277107
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,138,Peru,-0.32233333333333236,0.5241772594051449
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,139,Venezuela,0.5344999999999989,1.6857006796238913e-6
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,140,Guadeloupe and Martinique,-0.17633333333333115,0.36392309550493257
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,141,Faeroe Islands,0.2755,0.3264105282151265
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,143,Iceland,0.6601666666666661,0.16786849395647763
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,144,Jan Mayen,-0.798166666666668,0.0017678722209417744
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,145,Greenland,0.00333333333333379,0.9926665539351691
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,146,Pitcairn,-0.09416666666666627,0.03193161107175945
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,147,French Polynesia,-0.08749999999999737,0.03834170651543399
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,148,Line Islands (Kiribati),-0.11866666666666527,0.45413541468620755
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,149,Jarvis Island,-0.33433333333332993,0.2458381909561936
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,150,Palmyra Atoll,0.025666666666666844,0.9507251092130363
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,151,American Samoa,-0.4026666666666676,0.15739002713408556
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,152,Samoa,-0.12133333333333345,0.19798907003887325
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,153,Cook Islands,-0.05150000000000149,0.7574081204163804
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,154,Niue,-0.3481666666666657,0.09314948662243634
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,155,Tonga,-0.1944999999999993,0.1624477807870514
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,156,Tokelau,-0.8169999999999997,0.07783975615791104
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,157,Phoenix Islands (Kiribati),-0.21699999999999703,0.2379958337873367
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,158,Howland Island and Baker Island,-0.1636666666666672,0.038198302865099544
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,159,Johnston Atoll,-0.1816666666666632,0.5034615535028265
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,161,Wallis and Futuna,-0.356499999999999,0.2756462077256839
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,162,New Zealand,-2.015833333333332,6.221042257798007e-5
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,163,United States,0.03566666666666695,0.9338315807243249
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,164,Belize,-0.5756666666666664,0.0011851280507688038
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,166,Jamaica,0.2985000000000001,5.9888218187257764e-5
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,167,Guyana,1.7460000000000002,1.4620955853695523e-5
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,168,Suriname,0.3451666666666669,0.018228901257750865
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,169,French Guiana,-0.515499999999999,0.0030219077075739165
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,171,Brazil,-0.30583333333333146,0.03729141343734847
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,172,Argentina,-1.3449999999999989,0.1509739323381016
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,173,Uruguay,0.4550000000000007,0.2740886221928833
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,174,Finland,-1.4871666666666665,0.0014761173819235291
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,175,Denmark,2.0293333333333354,6.982278083136447e-5
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,176,Germany,1.974833333333333,1.3929463582294829e-4
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,177,Netherlands,1.2431666666666672,2.7836558766432403e-4
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,178,Poland,-1.6765000000000037,0.027564279356465604
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,179,France,0.3225000000000003,0.04490144243339947
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,180,United Kingdom,0.2483333333333317,0.6801988879890941
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,181,Ireland,0.14049999999999963,0.8220201043489007
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,182,Spain,-0.37149999999999794,0.05083656972518567
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,183,Portugal,-0.5636666666666649,0.020211755555499446
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,184,Italy,0.16733333333333494,0.006772973675388033
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,185,Monaco,-0.9711666666666657,1.9306825568096456e-4
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,186,Montenegro,0.37900000000000034,2.2877685033854896e-4
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,187,Croatia,3.4206666666666656,1.0395956645122089e-8
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,188,Slovenia,-0.3173333333333352,0.004239516340043072
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,189,Lithuania,-1.9791666666666656,0.023636770391908795
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,190,Qatar,0.9028333333333337,9.056830581065621e-6
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,191,Iran,0.5415,0.0298854288655895
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,192,Iraq,0.757333333333334,1.4913573069846292e-4
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,193,Guinea Bissau,-0.6755000000000009,6.563591141289914e-5
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,194,Guinea,-0.4899999999999982,0.003828185855557715
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,195,Ivory Coast,-0.27699999999999936,1.9138295471662908e-4
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,196,Nigeria,-0.929833333333333,1.1084629349644235e-5
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,197,Cameroon,-0.5688333333333334,0.003436570394296247
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,198,Gabon,-0.9426666666666664,3.8329342212425286e-5
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,199,Democratic Republic of the Congo,-0.40533333333333293,2.6178725417353273e-4
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,200,Angola,-0.40066666666666506,5.809316072743876e-4
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,202,Tanzania,0.15283333333333363,0.412145197679184
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,203,India,0.08316666666666687,0.34166295859542783
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,204,Bangladesh,-0.03583333333333302,0.5141205660823476
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,205,Myanmar,-0.003833333333333457,0.9347529063000939
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,206,Malaysia,-0.22449999999999928,0.0648935609147631
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,207,Vietnam,-0.06183333333333309,0.008290986482173263
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,208,Singapore,-0.17283333333333362,0.10611788794401703
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,209,China,-0.1208333333333325,0.1534558045557618
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,210,Japan,-0.10600000000000057,0.5363642010330745
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,212,Gilbert Islands (Kiribati),-0.0999999999999988,0.41664734291756733
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,214,Egypt,-0.17766666666666603,9.51840716433707e-4
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,215,Jordan,0.2840000000000016,5.283634144033812e-4
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,216,Indonesia,-0.39066666666666566,0.05276304483633443
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,218,Canada,-0.7519999999999987,0.06847203552318853
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,219,Saint Pierre and Miquelon,0.18366666666666734,0.7852472900047985
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,220,Sint Maarten,-0.30699999999999916,0.0807945533670547
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,221,Northern Saint-Martin,0.06483333333333344,0.30317561138407295
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,222,Sweden,-0.129500000000002,0.810154240452334
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,223,Norway,-0.3289999999999982,0.036815334297132574
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,224,Chile,-3.352999999999999,0.0300402490645856
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,227,Jersey,0.5978333333333304,0.017722852534247723
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,228,Guernsey,0.5504999999999999,0.009208886083506444
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,231,East Timor,-0.16450000000000056,0.0029265677012473867
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,232,Bosnia and Herzegovina,-0.7746666666666651,3.5067698334746707e-6
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,237,Oecussi Ambeno,-0.28166666666666657,0.006056675842147644
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,244,Curacao,-0.1154999999999996,0.11272079691595777
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,245,Bonaire,0.07533333333333408,0.7451804337915877
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,247,Brunei,-0.36416666666666714,1.091023265369818e-4
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,248,Saba,-0.035666666666666666,0.6310317354316048
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,249,Sint Eustatius,-0.3329999999999989,0.002612555482045905
2012-2020,FIS,Fisheries (subgoal),average_yearly_change_in_scores,250,Aruba,0.17633333333333412,0.030521829345610773
2012-2020,FP,Food provision,average_yearly_change_in_scores,0,Global average,-0.3629999999999994,0.011216045401730912
2012-2020,FP,Food provision,average_yearly_change_in_scores,1,Cocos Islands,-1.2554999999999985,0.2908872482349837
2012-2020,FP,Food provision,average_yearly_change_in_scores,2,Christmas Island,-0.7108333333333333,0.36703209107228796
2012-2020,FP,Food provision,average_yearly_change_in_scores,3,Norfolk Island,0.06433333333333474,0.754085133149947
2012-2020,FP,Food provision,average_yearly_change_in_scores,4,Macquarie Island,-0.13700000000000104,0.7671237650409732
2012-2020,FP,Food provision,average_yearly_change_in_scores,5,New Caledonia,-0.9360000000000008,0.016866926327593564
2012-2020,FP,Food provision,average_yearly_change_in_scores,6,Vanuatu,-0.18649999999999994,0.0944898877358467
2012-2020,FP,Food provision,average_yearly_change_in_scores,7,Solomon Islands,-0.31599999999999934,0.014523654945567467
2012-2020,FP,Food provision,average_yearly_change_in_scores,8,Palau,-0.09983333333333229,0.22473235015348364
2012-2020,FP,Food provision,average_yearly_change_in_scores,9,Micronesia,0.08250000000000027,0.382045771418271
2012-2020,FP,Food provision,average_yearly_change_in_scores,10,Nauru,-0.1756666666666666,0.048324485563834535
2012-2020,FP,Food provision,average_yearly_change_in_scores,11,Marshall Islands,-0.4503333333333325,0.014248858978865225
