"rgn_id","sciname","iucn_sid","year","eval_yr","category"
61,"Cetorhinus maximus",39340,2018,2009,"EN"
61,"Dermochelys coriacea",6494,2018,2013,"VU"
61,"Dermochelys coriacea",46967827,2018,2013,"LC"
61,"Isurus oxyrinchus",39341,2018,2009,"VU"
61,"Lamna nasus",61420,2018,2006,"CR"
61,"Megaptera novaeangliae",13006,2018,2008,"LC"
61,"Prionace glauca",39381,2018,2009,"NT"
61,"Alopias vulpinus",39339,2017,2009,"VU"
61,"Balaenoptera acutorostrata",2474,2017,2008,"LC"
61,"Balaenoptera physalus",2478,2017,2013,"EN"
61,"Balaenoptera physalus",16208224,2017,2012,"VU"
61,"Carcharodon carcharias",3855,2017,2009,"VU"
61,"Caretta caretta",3897,2017,2017,"VU"
61,"Caretta caretta",83644804,2017,2015,"LC"
61,"Cetorhinus maximus",4292,2017,2009,"VU"
61,"Cetorhinus maximus",39340,2017,2009,"EN"
61,"Dermochelys coriacea",6494,2017,2013,"VU"
61,"Dermochelys coriacea",46967827,2017,2013,"LC"
61,"Isurus oxyrinchus",39341,2017,2009,"VU"
61,"Lamna nasus",61420,2017,2006,"CR"
61,"Megaptera novaeangliae",13006,2017,2008,"LC"
61,"Prionace glauca",39381,2017,2009,"NT"
61,"Alopias vulpinus",39339,2016,2009,"VU"
61,"Balaenoptera acutorostrata",2474,2016,2008,"LC"
61,"Balaenoptera physalus",2478,2016,2013,"EN"
61,"Balaenoptera physalus",16208224,2016,2012,"VU"
61,"Carcharodon carcharias",3855,2016,2009,"VU"
61,"Caretta caretta",3897,2016,2015,"VU"
61,"Caretta caretta",83644804,2016,2015,"LC"
61,"Cetorhinus maximus",4292,2016,2009,"VU"
61,"Cetorhinus maximus",39340,2016,2009,"EN"
61,"Dermochelys coriacea",6494,2016,2013,"VU"
61,"Dermochelys coriacea",46967827,2016,2013,"LC"
61,"Isurus oxyrinchus",39341,2016,2009,"VU"
61,"Lamna nasus",61420,2016,2006,"CR"
61,"Megaptera novaeangliae",13006,2016,2008,"LC"
61,"Prionace glauca",39381,2016,2009,"NT"
61,"Alopias vulpinus",39339,2015,2009,"VU"
61,"Balaenoptera acutorostrata",2474,2015,2008,"LC"
61,"Balaenoptera physalus",2478,2015,2013,"EN"
61,"Balaenoptera physalus",16208224,2015,2012,"VU"
61,"Carcharodon carcharias",3855,2015,2009,"VU"
61,"Caretta caretta",3897,2015,2015,"VU"
61,"Caretta caretta",83644804,2015,2015,"LC"
61,"Cetorhinus maximus",4292,2015,2009,"VU"
61,"Cetorhinus maximus",39340,2015,2009,"EN"
61,"Dermochelys coriacea",6494,2015,2013,"VU"
61,"Dermochelys coriacea",46967827,2015,2013,"LC"
61,"Isurus oxyrinchus",39341,2015,2009,"VU"
61,"Lamna nasus",61420,2015,2006,"CR"
61,"Megaptera novaeangliae",13006,2015,2008,"LC"
61,"Prionace glauca",39381,2015,2009,"NT"
61,"Alopias vulpinus",39339,2014,2009,"VU"
61,"Balaenoptera acutorostrata",2474,2014,2008,"LC"
61,"Balaenoptera physalus",2478,2014,2013,"EN"
61,"Balaenoptera physalus",16208224,2014,2012,"VU"
61,"Carcharodon carcharias",3855,2014,2009,"VU"
61,"Caretta caretta",3897,2014,1996,"EN"
61,"Caretta caretta",83644804,2014,NA,"LC"
61,"Cetorhinus maximus",4292,2014,2009,"VU"
61,"Cetorhinus maximus",39340,2014,2009,"EN"
61,"Dermochelys coriacea",6494,2014,2013,"VU"
61,"Dermochelys coriacea",46967827,2014,2013,"LC"
61,"Isurus oxyrinchus",39341,2014,2009,"VU"
61,"Lamna nasus",61420,2014,2006,"CR"
61,"Megaptera novaeangliae",13006,2014,2008,"LC"
61,"Prionace glauca",39381,2014,2009,"NT"
61,"Alopias vulpinus",39339,2013,2009,"VU"
61,"Balaenoptera acutorostrata",2474,2013,2008,"LC"
61,"Balaenoptera physalus",2478,2013,2013,"EN"
61,"Balaenoptera physalus",16208224,2013,2012,"VU"
61,"Carcharodon carcharias",3855,2013,2009,"VU"
61,"Caretta caretta",3897,2013,1996,"EN"
61,"Caretta caretta",83644804,2013,NA,"LC"
61,"Cetorhinus maximus",4292,2013,2009,"VU"
61,"Cetorhinus maximus",39340,2013,2009,"EN"
61,"Dermochelys coriacea",6494,2013,2013,"VU"
61,"Dermochelys coriacea",46967827,2013,2013,"LC"
61,"Isurus oxyrinchus",39341,2013,2009,"VU"
61,"Lamna nasus",61420,2013,2006,"CR"
61,"Megaptera novaeangliae",13006,2013,2008,"LC"
61,"Prionace glauca",39381,2013,2009,"NT"
61,"Alopias vulpinus",39339,2012,2009,"VU"
61,"Balaenoptera acutorostrata",2474,2012,2008,"LC"
61,"Balaenoptera physalus",2478,2012,2008,"EN"
61,"Balaenoptera physalus",16208224,2012,2012,"VU"
61,"Carcharodon carcharias",3855,2012,2009,"VU"
61,"Caretta caretta",3897,2012,1996,"EN"
61,"Caretta caretta",83644804,2012,NA,"LC"
61,"Cetorhinus maximus",4292,2012,2009,"VU"
61,"Cetorhinus maximus",39340,2012,2009,"EN"
61,"Dermochelys coriacea",6494,2012,2000,"CR"
61,"Dermochelys coriacea",46967827,2012,NA,"LC"
61,"Isurus oxyrinchus",39341,2012,2009,"VU"
61,"Lamna nasus",61420,2012,2006,"CR"
61,"Megaptera novaeangliae",13006,2012,2008,"LC"
61,"Prionace glauca",39381,2012,2009,"NT"
61,"Alopias vulpinus",39339,2011,2009,"VU"
61,"Balaenoptera acutorostrata",2474,2011,2008,"LC"
61,"Balaenoptera physalus",2478,2011,2008,"EN"
61,"Balaenoptera physalus",16208224,2011,NA,"VU"
61,"Carcharodon carcharias",3855,2011,2009,"VU"
61,"Caretta caretta",3897,2011,1996,"EN"
61,"Caretta caretta",83644804,2011,NA,"LC"
61,"Cetorhinus maximus",4292,2011,2009,"VU"
61,"Cetorhinus maximus",39340,2011,2009,"EN"
61,"Dermochelys coriacea",6494,2011,2000,"CR"
61,"Dermochelys coriacea",46967827,2011,NA,"LC"
61,"Isurus oxyrinchus",39341,2011,2009,"VU"
61,"Lamna nasus",61420,2011,2006,"CR"
61,"Megaptera novaeangliae",13006,2011,2008,"LC"
61,"Prionace glauca",39381,2011,2009,"NT"
61,"Alopias vulpinus",39339,2010,2009,"VU"
61,"Balaenoptera acutorostrata",2474,2010,2008,"LC"
61,"Balaenoptera physalus",2478,2010,2008,"EN"
61,"Balaenoptera physalus",16208224,2010,NA,"VU"
61,"Carcharodon carcharias",3855,2010,2009,"VU"
61,"Caretta caretta",3897,2010,1996,"EN"
61,"Caretta caretta",83644804,2010,NA,"LC"
61,"Cetorhinus maximus",4292,2010,2009,"VU"
61,"Cetorhinus maximus",39340,2010,2009,"EN"
61,"Dermochelys coriacea",6494,2010,2000,"CR"
61,"Dermochelys coriacea",46967827,2010,NA,"LC"
61,"Isurus oxyrinchus",39341,2010,2009,"VU"
61,"Lamna nasus",61420,2010,2006,"CR"
61,"Megaptera novaeangliae",13006,2010,2008,"LC"
61,"Prionace glauca",39381,2010,2009,"NT"
61,"Alopias vulpinus",39339,2009,2009,"VU"
61,"Balaenoptera acutorostrata",2474,2009,2008,"LC"
61,"Balaenoptera physalus",2478,2009,2008,"EN"
61,"Balaenoptera physalus",16208224,2009,NA,"VU"
61,"Carcharodon carcharias",3855,2009,2009,"VU"
61,"Caretta caretta",3897,2009,1996,"EN"
61,"Caretta caretta",83644804,2009,NA,"LC"
61,"Cetorhinus maximus",4292,2009,2009,"VU"
61,"Cetorhinus maximus",39340,2009,2009,"EN"
61,"Dermochelys coriacea",6494,2009,2000,"CR"
61,"Dermochelys coriacea",46967827,2009,NA,"LC"
61,"Isurus oxyrinchus",39341,2009,2009,"VU"
61,"Lamna nasus",61420,2009,2006,"CR"
61,"Megaptera novaeangliae",13006,2009,2008,"LC"
61,"Prionace glauca",39381,2009,2009,"NT"
61,"Alopias vulpinus",39339,2008,NA,"VU"
61,"Balaenoptera acutorostrata",2474,2008,2008,"LC"
61,"Balaenoptera physalus",2478,2008,2008,"EN"
61,"Balaenoptera physalus",16208224,2008,NA,"VU"
61,"Carcharodon carcharias",3855,2008,2000,"VU"
61,"Caretta caretta",3897,2008,1996,"EN"
61,"Caretta caretta",83644804,2008,NA,"LC"
61,"Cetorhinus maximus",4292,2008,2000,"VU"
61,"Cetorhinus maximus",39340,2008,2000,"EN"
61,"Dermochelys coriacea",6494,2008,2000,"CR"
61,"Dermochelys coriacea",46967827,2008,NA,"LC"
61,"Isurus oxyrinchus",39341,2008,2000,"NT"
61,"Lamna nasus",61420,2008,2006,"CR"
61,"Megaptera novaeangliae",13006,2008,2008,"LC"
61,"Prionace glauca",39381,2008,2000,"NT"
61,"Alopias vulpinus",39339,2007,NA,"VU"
61,"Balaenoptera acutorostrata",2474,2007,1996,"NT"
61,"Balaenoptera physalus",2478,2007,1996,"EN"
61,"Balaenoptera physalus",16208224,2007,NA,"VU"
61,"Carcharodon carcharias",3855,2007,2000,"VU"
61,"Caretta caretta",3897,2007,1996,"EN"
61,"Caretta caretta",83644804,2007,NA,"LC"
61,"Cetorhinus maximus",4292,2007,2000,"VU"
61,"Cetorhinus maximus",39340,2007,2000,"EN"
61,"Dermochelys coriacea",6494,2007,2000,"CR"
61,"Dermochelys coriacea",46967827,2007,NA,"LC"
61,"Isurus oxyrinchus",39341,2007,2000,"NT"
61,"Lamna nasus",61420,2007,2006,"CR"
61,"Megaptera novaeangliae",13006,2007,1996,"VU"
61,"Prionace glauca",39381,2007,2000,"NT"
61,"Alopias vulpinus",39339,2006,NA,"VU"
61,"Balaenoptera acutorostrata",2474,2006,1996,"NT"
61,"Balaenoptera physalus",2478,2006,1996,"EN"
61,"Balaenoptera physalus",16208224,2006,NA,"VU"
61,"Carcharodon carcharias",3855,2006,2000,"VU"
61,"Caretta caretta",3897,2006,1996,"EN"
61,"Caretta caretta",83644804,2006,NA,"LC"
61,"Cetorhinus maximus",4292,2006,2000,"VU"
61,"Cetorhinus maximus",39340,2006,2000,"EN"
61,"Dermochelys coriacea",6494,2006,2000,"CR"
61,"Dermochelys coriacea",46967827,2006,NA,"LC"
61,"Isurus oxyrinchus",39341,2006,2000,"NT"
61,"Lamna nasus",61420,2006,2006,"CR"
61,"Megaptera novaeangliae",13006,2006,1996,"VU"
61,"Prionace glauca",39381,2006,2000,"NT"
61,"Alopias vulpinus",39339,2005,NA,"VU"
61,"Balaenoptera acutorostrata",2474,2005,1996,"NT"
61,"Balaenoptera physalus",2478,2005,1996,"EN"
61,"Balaenoptera physalus",16208224,2005,NA,"VU"
61,"Carcharodon carcharias",3855,2005,2000,"VU"
61,"Caretta caretta",3897,2005,1996,"EN"
61,"Caretta caretta",83644804,2005,NA,"LC"
61,"Cetorhinus maximus",4292,2005,2000,"VU"
61,"Cetorhinus maximus",39340,2005,2000,"EN"
61,"Dermochelys coriacea",6494,2005,2000,"CR"
61,"Dermochelys coriacea",46967827,2005,NA,"LC"
61,"Isurus oxyrinchus",39341,2005,2000,"NT"
61,"Lamna nasus",61420,2005,NA,"CR"
61,"Megaptera novaeangliae",13006,2005,1996,"VU"
61,"Prionace glauca",39381,2005,2000,"NT"
61,"Alopias vulpinus",39339,2004,NA,"VU"
61,"Balaenoptera acutorostrata",2474,2004,1996,"NT"
61,"Balaenoptera physalus",2478,2004,1996,"EN"
61,"Balaenoptera physalus",16208224,2004,NA,"VU"
61,"Carcharodon carcharias",3855,2004,2000,"VU"
61,"Caretta caretta",3897,2004,1996,"EN"
61,"Caretta caretta",83644804,2004,NA,"LC"
61,"Cetorhinus maximus",4292,2004,2000,"VU"
61,"Cetorhinus maximus",39340,2004,2000,"EN"
61,"Dermochelys coriacea",6494,2004,2000,"CR"
61,"Dermochelys coriacea",46967827,2004,NA,"LC"
61,"Isurus oxyrinchus",39341,2004,2000,"NT"
61,"Lamna nasus",61420,2004,NA,"CR"
61,"Megaptera novaeangliae",13006,2004,1996,"VU"
61,"Prionace glauca",39381,2004,2000,"NT"
61,"Alopias vulpinus",39339,2003,NA,"VU"
61,"Balaenoptera acutorostrata",2474,2003,1996,"NT"
61,"Balaenoptera physalus",2478,2003,1996,"EN"
61,"Balaenoptera physalus",16208224,2003,NA,"VU"
61,"Carcharodon carcharias",3855,2003,2000,"VU"
61,"Caretta caretta",3897,2003,1996,"EN"
61,"Caretta caretta",83644804,2003,NA,"LC"
61,"Cetorhinus maximus",4292,2003,2000,"VU"
61,"Cetorhinus maximus",39340,2003,2000,"EN"
61,"Dermochelys coriacea",6494,2003,2000,"CR"
61,"Dermochelys coriacea",46967827,2003,NA,"LC"
61,"Isurus oxyrinchus",39341,2003,2000,"NT"
61,"Lamna nasus",61420,2003,NA,"CR"
61,"Megaptera novaeangliae",13006,2003,1996,"VU"
61,"Prionace glauca",39381,2003,2000,"NT"
61,"Alopias vulpinus",39339,2002,NA,"VU"
61,"Balaenoptera acutorostrata",2474,2002,1996,"NT"
61,"Balaenoptera physalus",2478,2002,1996,"EN"
61,"Balaenoptera physalus",16208224,2002,NA,"VU"
61,"Carcharodon carcharias",3855,2002,2000,"VU"
61,"Caretta caretta",3897,2002,1996,"EN"
61,"Caretta caretta",83644804,2002,NA,"LC"
61,"Cetorhinus maximus",4292,2002,2000,"VU"
61,"Cetorhinus maximus",39340,2002,2000,"EN"
61,"Dermochelys coriacea",6494,2002,2000,"CR"
61,"Dermochelys coriacea",46967827,2002,NA,"LC"
61,"Isurus oxyrinchus",39341,2002,2000,"NT"
61,"Lamna nasus",61420,2002,NA,"CR"
61,"Megaptera novaeangliae",13006,2002,1996,"VU"
61,"Prionace glauca",39381,2002,2000,"NT"
61,"Alopias vulpinus",39339,2001,NA,"VU"
61,"Balaenoptera acutorostrata",2474,2001,1996,"NT"
61,"Balaenoptera physalus",2478,2001,1996,"EN"
61,"Balaenoptera physalus",16208224,2001,NA,"VU"
61,"Carcharodon carcharias",3855,2001,2000,"VU"
61,"Caretta caretta",3897,2001,1996,"EN"
61,"Caretta caretta",83644804,2001,NA,"LC"
61,"Cetorhinus maximus",4292,2001,2000,"VU"
61,"Cetorhinus maximus",39340,2001,2000,"EN"
61,"Dermochelys coriacea",6494,2001,2000,"CR"
61,"Dermochelys coriacea",46967827,2001,NA,"LC"
61,"Isurus oxyrinchus",39341,2001,2000,"NT"
61,"Lamna nasus",61420,2001,NA,"CR"
61,"Megaptera novaeangliae",13006,2001,1996,"VU"
61,"Prionace glauca",39381,2001,2000,"NT"
61,"Alopias vulpinus",39339,2000,NA,"VU"
61,"Balaenoptera acutorostrata",2474,2000,1996,"NT"
61,"Balaenoptera physalus",2478,2000,1996,"EN"
61,"Balaenoptera physalus",16208224,2000,NA,"VU"
61,"Carcharodon carcharias",3855,2000,2000,"VU"
61,"Caretta caretta",3897,2000,1996,"EN"
61,"Caretta caretta",83644804,2000,NA,"LC"
61,"Cetorhinus maximus",4292,2000,2000,"VU"
61,"Cetorhinus maximus",39340,2000,2000,"EN"
61,"Dermochelys coriacea",6494,2000,2000,"CR"
61,"Dermochelys coriacea",46967827,2000,NA,"LC"
61,"Isurus oxyrinchus",39341,2000,2000,"NT"
61,"Lamna nasus",61420,2000,NA,"CR"
61,"Megaptera novaeangliae",13006,2000,1996,"VU"
61,"Prionace glauca",39381,2000,2000,"NT"
62,"Alopias vulpinus",39339,2018,2009,"VU"
62,"Balaenoptera acutorostrata",2474,2018,2008,"LC"
62,"Balaenoptera musculus",2477,2018,2008,"EN"
62,"Balaenoptera physalus",2478,2018,2013,"EN"
62,"Balaenoptera physalus",16208224,2018,2012,"VU"
62,"Carcharodon carcharias",3855,2018,2009,"VU"
62,"Caretta caretta",3897,2018,2017,"VU"
62,"Caretta caretta",83644804,2018,2015,"LC"
62,"Cetorhinus maximus",4292,2018,2009,"VU"
62,"Cetorhinus maximus",39340,2018,2009,"EN"
62,"Dermochelys coriacea",6494,2018,2013,"VU"
62,"Dermochelys coriacea",46967827,2018,2013,"LC"
62,"Galeocerdo cuvier",39378,2018,2009,"NT"
62,"Isurus oxyrinchus",39341,2018,2009,"VU"
62,"Isurus oxyrinchus",161749,2018,2009,"VU"
62,"Isurus paucus",60225,2018,2006,"VU"
62,"Lamna nasus",11200,2018,2006,"VU"
62,"Lamna nasus",61420,2018,2006,"CR"
62,"Lepidochelys olivacea",11534,2018,2008,"VU"
62,"Megaptera novaeangliae",13006,2018,2008,"LC"
62,"Prionace glauca",39381,2018,2009,"NT"
62,"Rhincodon typus",19488,2018,2016,"EN"
62,"Steno bredanensis",20738,2018,2012,"LC"
62,"Alopias vulpinus",39339,2017,2009,"VU"
62,"Balaenoptera acutorostrata",2474,2017,2008,"LC"
62,"Balaenoptera musculus",2477,2017,2008,"EN"
62,"Balaenoptera physalus",2478,2017,2013,"EN"
62,"Balaenoptera physalus",16208224,2017,2012,"VU"
62,"Carcharodon carcharias",3855,2017,2009,"VU"
62,"Caretta caretta",3897,2017,2017,"VU"
62,"Caretta caretta",83644804,2017,2015,"LC"
62,"Cetorhinus maximus",4292,2017,2009,"VU"
62,"Cetorhinus maximus",39340,2017,2009,"EN"
62,"Dermochelys coriacea",6494,2017,2013,"VU"
62,"Dermochelys coriacea",46967827,2017,2013,"LC"
62,"Galeocerdo cuvier",39378,2017,2009,"NT"
62,"Isurus oxyrinchus",39341,2017,2009,"VU"
62,"Isurus oxyrinchus",161749,2017,2009,"VU"
62,"Isurus paucus",60225,2017,2006,"VU"
62,"Lamna nasus",11200,2017,2006,"VU"
62,"Lamna nasus",61420,2017,2006,"CR"
62,"Lepidochelys olivacea",11534,2017,2008,"VU"
62,"Megaptera novaeangliae",13006,2017,2008,"LC"
62,"Prionace glauca",39381,2017,2009,"NT"
62,"Rhincodon typus",19488,2017,2016,"EN"
62,"Steno bredanensis",20738,2017,2012,"LC"
62,"Alopias vulpinus",39339,2016,2009,"VU"
62,"Balaenoptera acutorostrata",2474,2016,2008,"LC"
62,"Balaenoptera musculus",2477,2016,2008,"EN"
62,"Balaenoptera physalus",2478,2016,2013,"EN"
62,"Balaenoptera physalus",16208224,2016,2012,"VU"
62,"Carcharodon carcharias",3855,2016,2009,"VU"
62,"Caretta caretta",3897,2016,2015,"VU"
62,"Caretta caretta",83644804,2016,2015,"LC"
62,"Cetorhinus maximus",4292,2016,2009,"VU"
62,"Cetorhinus maximus",39340,2016,2009,"EN"
62,"Dermochelys coriacea",6494,2016,2013,"VU"
62,"Dermochelys coriacea",46967827,2016,2013,"LC"
62,"Galeocerdo cuvier",39378,2016,2009,"NT"
62,"Isurus oxyrinchus",39341,2016,2009,"VU"
62,"Isurus oxyrinchus",161749,2016,2009,"VU"
62,"Isurus paucus",60225,2016,2006,"VU"
62,"Lamna nasus",11200,2016,2006,"VU"
62,"Lamna nasus",61420,2016,2006,"CR"
62,"Lepidochelys olivacea",11534,2016,2008,"VU"
62,"Megaptera novaeangliae",13006,2016,2008,"LC"
62,"Prionace glauca",39381,2016,2009,"NT"
62,"Rhincodon typus",19488,2016,2016,"EN"
62,"Steno bredanensis",20738,2016,2012,"LC"
62,"Alopias vulpinus",39339,2015,2009,"VU"
62,"Balaenoptera acutorostrata",2474,2015,2008,"LC"
62,"Balaenoptera musculus",2477,2015,2008,"EN"
62,"Balaenoptera physalus",2478,2015,2013,"EN"
62,"Balaenoptera physalus",16208224,2015,2012,"VU"
62,"Carcharodon carcharias",3855,2015,2009,"VU"
62,"Caretta caretta",3897,2015,2015,"VU"
62,"Caretta caretta",83644804,2015,2015,"LC"
62,"Cetorhinus maximus",4292,2015,2009,"VU"
62,"Cetorhinus maximus",39340,2015,2009,"EN"
62,"Dermochelys coriacea",6494,2015,2013,"VU"
62,"Dermochelys coriacea",46967827,2015,2013,"LC"
62,"Galeocerdo cuvier",39378,2015,2009,"NT"
62,"Isurus oxyrinchus",39341,2015,2009,"VU"
62,"Isurus oxyrinchus",161749,2015,2009,"VU"
62,"Isurus paucus",60225,2015,2006,"VU"
62,"Lamna nasus",11200,2015,2006,"VU"
62,"Lamna nasus",61420,2015,2006,"CR"
62,"Lepidochelys olivacea",11534,2015,2008,"VU"
62,"Megaptera novaeangliae",13006,2015,2008,"LC"
62,"Prionace glauca",39381,2015,2009,"NT"
62,"Rhincodon typus",19488,2015,2005,"VU"
62,"Steno bredanensis",20738,2015,2012,"LC"
62,"Alopias vulpinus",39339,2014,2009,"VU"
62,"Balaenoptera acutorostrata",2474,2014,2008,"LC"
62,"Balaenoptera musculus",2477,2014,2008,"EN"
62,"Balaenoptera physalus",2478,2014,2013,"EN"
62,"Balaenoptera physalus",16208224,2014,2012,"VU"
62,"Carcharodon carcharias",3855,2014,2009,"VU"
62,"Caretta caretta",3897,2014,1996,"EN"
62,"Caretta caretta",83644804,2014,NA,"LC"
62,"Cetorhinus maximus",4292,2014,2009,"VU"
62,"Cetorhinus maximus",39340,2014,2009,"EN"
62,"Dermochelys coriacea",6494,2014,2013,"VU"
62,"Dermochelys coriacea",46967827,2014,2013,"LC"
62,"Galeocerdo cuvier",39378,2014,2009,"NT"
62,"Isurus oxyrinchus",39341,2014,2009,"VU"
62,"Isurus oxyrinchus",161749,2014,2009,"VU"
62,"Isurus paucus",60225,2014,2006,"VU"
62,"Lamna nasus",11200,2014,2006,"VU"
62,"Lamna nasus",61420,2014,2006,"CR"
62,"Lepidochelys olivacea",11534,2014,2008,"VU"
62,"Megaptera novaeangliae",13006,2014,2008,"LC"
62,"Prionace glauca",39381,2014,2009,"NT"
62,"Rhincodon typus",19488,2014,2005,"VU"
62,"Steno bredanensis",20738,2014,2012,"LC"
62,"Alopias vulpinus",39339,2013,2009,"VU"
62,"Balaenoptera acutorostrata",2474,2013,2008,"LC"
62,"Balaenoptera musculus",2477,2013,2008,"EN"
62,"Balaenoptera physalus",2478,2013,2013,"EN"
62,"Balaenoptera physalus",16208224,2013,2012,"VU"
62,"Carcharodon carcharias",3855,2013,2009,"VU"
62,"Caretta caretta",3897,2013,1996,"EN"
62,"Caretta caretta",83644804,2013,NA,"LC"
62,"Cetorhinus maximus",4292,2013,2009,"VU"
62,"Cetorhinus maximus",39340,2013,2009,"EN"
62,"Dermochelys coriacea",6494,2013,2013,"VU"
62,"Dermochelys coriacea",46967827,2013,2013,"LC"
62,"Galeocerdo cuvier",39378,2013,2009,"NT"
62,"Isurus oxyrinchus",39341,2013,2009,"VU"
62,"Isurus oxyrinchus",161749,2013,2009,"VU"
62,"Isurus paucus",60225,2013,2006,"VU"
62,"Lamna nasus",11200,2013,2006,"VU"
62,"Lamna nasus",61420,2013,2006,"CR"
62,"Lepidochelys olivacea",11534,2013,2008,"VU"
62,"Megaptera novaeangliae",13006,2013,2008,"LC"
62,"Prionace glauca",39381,2013,2009,"NT"
62,"Rhincodon typus",19488,2013,2005,"VU"
62,"Steno bredanensis",20738,2013,2012,"LC"
62,"Alopias vulpinus",39339,2012,2009,"VU"
62,"Balaenoptera acutorostrata",2474,2012,2008,"LC"
62,"Balaenoptera musculus",2477,2012,2008,"EN"
62,"Balaenoptera physalus",2478,2012,2008,"EN"
62,"Balaenoptera physalus",16208224,2012,2012,"VU"
62,"Carcharodon carcharias",3855,2012,2009,"VU"
62,"Caretta caretta",3897,2012,1996,"EN"
62,"Caretta caretta",83644804,2012,NA,"LC"
62,"Cetorhinus maximus",4292,2012,2009,"VU"
62,"Cetorhinus maximus",39340,2012,2009,"EN"
62,"Dermochelys coriacea",6494,2012,2000,"CR"
62,"Dermochelys coriacea",46967827,2012,NA,"LC"
62,"Galeocerdo cuvier",39378,2012,2009,"NT"
62,"Isurus oxyrinchus",39341,2012,2009,"VU"
62,"Isurus oxyrinchus",161749,2012,2009,"VU"
62,"Isurus paucus",60225,2012,2006,"VU"
62,"Lamna nasus",11200,2012,2006,"VU"
62,"Lamna nasus",61420,2012,2006,"CR"
62,"Lepidochelys olivacea",11534,2012,2008,"VU"
62,"Megaptera novaeangliae",13006,2012,2008,"LC"
62,"Prionace glauca",39381,2012,2009,"NT"
62,"Rhincodon typus",19488,2012,2005,"VU"
62,"Steno bredanensis",20738,2012,2012,"LC"
62,"Alopias vulpinus",39339,2011,2009,"VU"
62,"Balaenoptera acutorostrata",2474,2011,2008,"LC"
62,"Balaenoptera musculus",2477,2011,2008,"EN"
62,"Balaenoptera physalus",2478,2011,2008,"EN"
62,"Balaenoptera physalus",16208224,2011,NA,"VU"
62,"Carcharodon carcharias",3855,2011,2009,"VU"
62,"Caretta caretta",3897,2011,1996,"EN"
62,"Caretta caretta",83644804,2011,NA,"LC"
62,"Cetorhinus maximus",4292,2011,2009,"VU"
62,"Cetorhinus maximus",39340,2011,2009,"EN"
62,"Dermochelys coriacea",6494,2011,2000,"CR"
62,"Dermochelys coriacea",46967827,2011,NA,"LC"
62,"Galeocerdo cuvier",39378,2011,2009,"NT"
62,"Isurus oxyrinchus",39341,2011,2009,"VU"
62,"Isurus oxyrinchus",161749,2011,2009,"VU"
62,"Isurus paucus",60225,2011,2006,"VU"
62,"Lamna nasus",11200,2011,2006,"VU"
62,"Lamna nasus",61420,2011,2006,"CR"
62,"Lepidochelys olivacea",11534,2011,2008,"VU"
62,"Megaptera novaeangliae",13006,2011,2008,"LC"
62,"Prionace glauca",39381,2011,2009,"NT"
62,"Rhincodon typus",19488,2011,2005,"VU"
62,"Steno bredanensis",20738,2011,2008,"LC"
62,"Alopias vulpinus",39339,2010,2009,"VU"
62,"Balaenoptera acutorostrata",2474,2010,2008,"LC"
62,"Balaenoptera musculus",2477,2010,2008,"EN"
62,"Balaenoptera physalus",2478,2010,2008,"EN"
62,"Balaenoptera physalus",16208224,2010,NA,"VU"
62,"Carcharodon carcharias",3855,2010,2009,"VU"
62,"Caretta caretta",3897,2010,1996,"EN"
62,"Caretta caretta",83644804,2010,NA,"LC"
62,"Cetorhinus maximus",4292,2010,2009,"VU"
62,"Cetorhinus maximus",39340,2010,2009,"EN"
62,"Dermochelys coriacea",6494,2010,2000,"CR"
62,"Dermochelys coriacea",46967827,2010,NA,"LC"
62,"Galeocerdo cuvier",39378,2010,2009,"NT"
62,"Isurus oxyrinchus",39341,2010,2009,"VU"
62,"Isurus oxyrinchus",161749,2010,2009,"VU"
62,"Isurus paucus",60225,2010,2006,"VU"
62,"Lamna nasus",11200,2010,2006,"VU"
62,"Lamna nasus",61420,2010,2006,"CR"
62,"Lepidochelys olivacea",11534,2010,2008,"VU"
62,"Megaptera novaeangliae",13006,2010,2008,"LC"
62,"Prionace glauca",39381,2010,2009,"NT"
62,"Rhincodon typus",19488,2010,2005,"VU"
62,"Steno bredanensis",20738,2010,2008,"LC"
62,"Alopias vulpinus",39339,2009,2009,"VU"
62,"Balaenoptera acutorostrata",2474,2009,2008,"LC"
62,"Balaenoptera musculus",2477,2009,2008,"EN"
62,"Balaenoptera physalus",2478,2009,2008,"EN"
62,"Balaenoptera physalus",16208224,2009,NA,"VU"
62,"Carcharodon carcharias",3855,2009,2009,"VU"
62,"Caretta caretta",3897,2009,1996,"EN"
62,"Caretta caretta",83644804,2009,NA,"LC"
62,"Cetorhinus maximus",4292,2009,2009,"VU"
62,"Cetorhinus maximus",39340,2009,2009,"EN"
62,"Dermochelys coriacea",6494,2009,2000,"CR"
62,"Dermochelys coriacea",46967827,2009,NA,"LC"
62,"Galeocerdo cuvier",39378,2009,2009,"NT"
62,"Isurus oxyrinchus",39341,2009,2009,"VU"
62,"Isurus oxyrinchus",161749,2009,2009,"VU"
62,"Isurus paucus",60225,2009,2006,"VU"
62,"Lamna nasus",11200,2009,2006,"VU"
62,"Lamna nasus",61420,2009,2006,"CR"
62,"Lepidochelys olivacea",11534,2009,2008,"VU"
62,"Megaptera novaeangliae",13006,2009,2008,"LC"
62,"Prionace glauca",39381,2009,2009,"NT"
62,"Rhincodon typus",19488,2009,2005,"VU"
